Year,Medals,GDP,Population,Is_Host,Is_Host_Close_Center,Is_Host_Close_GMT1,Is_Host_Close_Main,Is_Host_Close_West,Is_Host_Close_Wide,Is_Communist,NOC,Is_Host_Pre,Is_Host_Post
1992,0.6116207951070336,30573.5733215054,5171.96,False,False,False,False,False,False,False,DEN,False,False
1996,0.713436385255648,34325.4425056305,5262.98,False,False,False,False,False,False,False,DEN,False,False
2000,0.6486486486486486,39021.1775521356,5338.99,False,False,False,False,False,False,False,DEN,False,False
2004,0.8629989212513484,41178.562625218,5404.0,False,False,False,False,False,False,False,DEN,False,False
2008,0.7314524555903866,44246.3986882078,5494.02,False,False,False,False,False,False,False,DEN,False,False
2012,0.9355509355509356,43509.6123819857,5592.04,False,False,False,False,False,False,False,DEN,False,False
2016,1.5416238437821173,46018.9834038023,5730.06,False,False,False,False,False,False,False,DEN,False,False
2020,1.0185185185185186,47171.0870728459,5831.08,False,False,False,False,False,False,False,DEN,False,False
2024,0.8620689655172413,52116.771309413845,5976.992,False,False,False,False,False,False,False,DEN,False,False
1984,0.0,2944.0,375.0,False,False,False,False,False,False,False,DJI,False,False
1988,0.1141552511415525,2652.0,417.0,False,False,False,False,False,False,False,DJI,False,False
1992,0.0,2141.63413537219,547.0,False,False,False,False,False,False,False,DJI,False,False
1996,0.0,2081.99546483789,568.0,False,False,False,False,False,False,False,DJI,False,False
2000,0.0,1880.99875054224,669.0,False,False,False,False,False,False,False,DJI,False,False
2008,0.0,2463.44491789316,709.0,False,False,False,False,False,False,False,DJI,False,False
2012,0.0,2654.0,774.0,False,False,False,False,False,False,False,DJI,False,False
2016,0.0,3084.54245322423,847.0,False,False,False,False,False,False,False,DJI,False,False
1996,0.0,4894.8418794387,71.0,False,False,False,False,False,False,False,DMA,False,False
2000,0.0,5696.95522360794,71.0,False,False,False,False,False,False,False,DMA,False,False
2004,0.0,6602.70000484951,72.0,False,False,False,False,False,False,False,DMA,False,False
2008,0.0,8454.06265375164,73.0,False,False,False,False,False,False,False,DMA,False,False
2012,0.0,8823.0,73.0,False,False,False,False,False,False,False,DMA,False,False
2016,0.0,9567.25138336841,74.0,False,False,False,False,False,False,False,DMA,False,False
2024,0.09578544061302681,9480.986933563261,66.205,False,False,False,False,False,False,False,DMA,False,False
1964,0.0,2365.0,3687.001,False,False,False,False,False,False,False,DOM,False,False
1968,0.0,2150.0,4173.328,False,False,False,False,False,False,False,DOM,False,False
1972,0.0,2928.0,4671.329,False,False,False,False,False,False,False,DOM,False,False
1976,0.0,3504.0,5175.585,False,False,False,False,False,False,False,DOM,False,False
1980,0.0,3781.0,5696.855,False,False,False,False,False,False,False,DOM,False,False
1984,0.12468827930174563,3830.0,6242.0,False,False,False,False,False,False,False,DOM,False,False
1988,0.0,3821.0,6799.0,False,False,False,False,False,False,False,DOM,False,False
1992,0.0,4185.40593822095,7334.92,False,False,False,False,False,False,False,DOM,False,False
1996,0.0,5198.56664916418,7805.77,False,False,False,False,False,False,False,DOM,False,False
2000,0.0,6788.0838992463,8300.57,False,False,False,False,False,False,False,DOM,False,False
2004,0.10787486515641855,7441.44762923987,8801.44,False,False,False,False,False,False,False,DOM,False,False
2008,0.20898641588296762,10225.5288424606,9281.35,False,False,False,False,False,False,False,DOM,False,False
2012,0.2079002079002079,11854.3658261704,9742.24,False,False,False,False,False,False,False,DOM,False,False
2016,0.10277492291880781,14530.0999094903,10176.82,False,False,False,False,False,False,False,DOM,False,False
2020,0.4629629629629629,15325.6545655599,10587.15,False,False,False,False,False,False,False,DOM,False,False
2024,0.28735632183908044,18671.31082649367,11427.557,False,False,False,False,False,False,False,DOM,False,False
1924,0.0,1749.0,1850.0,False,False,False,False,False,False,False,ECU,False,False
1968,0.0,4264.0,5596.925,False,False,False,False,False,False,False,ECU,False,False
1972,0.0,4801.0,6298.651,False,False,False,False,False,False,False,ECU,False,False
1976,0.0,5877.0,7072.687,False,False,False,False,False,False,False,ECU,False,False
1980,0.0,6582.0,7920.499,False,False,False,False,False,False,False,ECU,False,False
1984,0.0,6336.0,8825.829,False,False,False,False,False,False,False,ECU,False,False
1988,0.0,6357.0,9794.122,False,False,False,False,False,False,False,ECU,False,False
1992,0.0,6715.47433899589,10553.81,False,False,False,False,False,False,False,ECU,False,False
1996,0.11890606420927466,6993.64384585655,11526.48,False,False,False,False,False,False,False,ECU,False,False
2000,0.0,6908.24297556069,12445.84,False,False,False,False,False,False,False,ECU,False,False
2004,0.0,7958.92070338642,13367.8,False,False,False,False,False,False,False,ECU,False,False
2008,0.10449320794148381,9103.87168745247,14351.56,False,False,False,False,False,False,False,ECU,False,False
2012,0.0,10398.9478008272,15217.57,False,False,False,False,False,False,False,ECU,False,False
2016,0.0,10603.8058770182,16071.88,False,False,False,False,False,False,False,ECU,False,False
2020,0.2777777777777778,9646.06516043359,16894.46,False,False,False,False,False,False,False,ECU,False,False
2024,0.4789272030651341,9944.883094465962,18135.478,False,False,False,False,False,False,False,ECU,False,False
1952,0.19083969465648853,1435.0,22223.309,False,False,False,False,False,False,False,EGY,False,False
1956,0.0,1443.0,24425.817,False,False,False,False,False,False,False,EGY,False,False
1964,0.0,1859.0,29533.07,False,False,False,False,False,False,False,EGY,False,False
1968,0.0,1827.0,32337.877,False,False,False,False,False,False,False,EGY,False,False
1972,0.0,2047.0,34807.417,False,False,False,False,False,False,False,EGY,False,False
1976,0.0,2560.0,37736.99,False,False,False,False,False,False,False,EGY,False,False
1984,0.12468827930174563,3810.0,48550.155,False,False,False,False,False,False,False,EGY,False,False
1988,0.0,4001.0,54015.071,False,False,False,False,False,False,False,EGY,False,False
1992,0.0,4338.95375321204,58583.49,False,False,False,False,False,False,False,EGY,False,False
1996,0.0,5293.10050397733,62093.83,False,False,False,False,False,False,False,EGY,False,False
2000,0.0,6593.5317930907,67376.68,False,False,False,False,False,False,False,EGY,False,False
2004,0.5393743257820928,7661.85985868625,73297.86,False,False,False,False,False,False,False,EGY,False,False
2008,0.10449320794148381,9698.01663832814,79944.56,False,False,False,False,False,False,False,EGY,False,False
2012,0.2079002079002079,10774.5299124852,88197.56,False,False,False,False,False,False,False,EGY,False,False
2016,0.3083247687564234,11458.447735786,97882.25,False,False,False,False,False,False,False,EGY,False,False
2020,0.5555555555555556,12234.5034817027,106892.62,False,False,False,False,False,False,False,EGY,False,False
2024,0.28735632183908044,13558.74816050446,116538.258,False,False,False,False,False,False,False,EGY,False,False
1932,0.0,1313.0,1470.0,False,False,False,False,False,False,False,ESA,False,False
1968,0.0,3524.0,3347.32,False,False,False,False,False,False,False,ESA,False,False
1972,0.0,3668.0,3791.291,False,False,False,False,False,False,False,ESA,False,False
1984,0.0,3357.0,4593.745,False,False,False,False,False,False,False,ESA,False,False
1988,0.0,3344.0,4938.989,False,False,False,False,False,False,False,ESA,False,False
1992,0.0,3750.51721814953,5286.006,False,False,False,False,False,False,False,ESA,False,False
1996,0.0,4671.33901624011,5551.117,False,False,False,False,False,False,False,ESA,False,False
2000,0.0,5403.7147358137,5825.336,False,False,False,False,False,False,False,ESA,False,False
2004,0.0,6145.97987183393,5887.619,False,False,False,False,False,False,False,ESA,False,False
2008,0.0,7312.65583506175,5933.968,False,False,False,False,False,False,False,ESA,False,False
2012,0.0,7726.0,6032.632,False,False,False,False,False,False,False,ESA,False,False
2016,0.0,8289.27332502234,6248.422,False,False,False,False,False,False,False,ESA,False,False
1900,0.3436426116838488,2672.39052813789,18566.0,False,False,True,True,False,True,False,ESP,False,False
1920,0.4484304932735426,3239.31849128423,21232.0,False,False,True,False,False,True,False,ESP,False,False
1924,0.0,3513.82669621258,22069.0,False,False,True,True,False,True,False,ESP,False,False
1928,0.2518891687657431,3901.83504741956,22977.0,False,False,True,False,False,True,False,ESP,False,False
1932,0.24271844660194172,3851.0339446991,23897.0,False,False,False,False,False,False,False,ESP,False,False
1948,0.19801980198019803,3473.9224482393,27437.0,False,False,False,False,False,True,False,ESP,False,False
1952,0.19083969465648853,4099.39922657874,28549.87,False,False,False,False,False,False,False,ESP,False,False
1956,0.0,4763.96260295763,29579.142,False,False,False,False,False,False,False,ESP,False,False
1960,0.18450184501845018,5031.56658157244,30641.187,False,False,True,True,False,True,False,ESP,False,False
1964,0.0,6938.49184363521,31740.862,False,False,False,False,False,False,False,ESP,False,False
1968,0.0,8598.88130808511,33239.301,False,False,False,False,False,False,False,ESP,False,False
1972,0.14184397163120568,10787.6926659897,34513.161,False,False,True,False,False,True,False,ESP,False,False
1976,0.2762430939226519,13044.9859936766,35996.78,False,False,False,False,False,False,False,ESP,False,False
1980,0.8042895442359249,14005.9345954545,37488.36,False,False,False,False,False,False,False,ESP,False,False
1984,0.6234413965087282,14313.3266483274,38362.861,False,False,False,False,False,False,False,ESP,False,False
1988,0.45662100456621,17275.5075523348,39053.881,False,False,False,False,False,False,False,ESP,True,False
1992,2.2426095820591234,20329.1677408367,39512.73,True,False,False,False,False,False,False,ESP,False,False
1996,2.0214030915576697,22185.0667599765,39892.94,False,False,False,False,False,False,False,ESP,False,True
2000,1.1891891891891893,26994.8601202917,40563.23,False,False,False,False,False,False,False,ESP,False,False
2004,2.157497303128371,30088.0926352499,42868.51,False,False,False,False,False,True,False,ESP,False,False
2008,1.8808777429467085,32844.326112024,45993.19,False,False,False,False,False,False,False,ESP,False,False
2012,1.7671517671517671,30645.215366245,46776.59,False,False,False,False,False,True,False,ESP,False,False
2016,1.7471736896197325,33002.6743470795,46459.99,False,False,False,False,False,False,False,ESP,False,False
2020,1.574074074074074,30834.5131974243,47366.01,False,False,False,False,False,False,False,ESP,False,False
2024,1.7241379310344827,35384.25191380209,48848.84,False,False,True,True,False,True,False,ESP,False,False
1992,0.20387359836901123,13214.387635358,1528.72,False,False,False,False,False,False,True,EST,False,False
1996,0.0,13547.6609071373,1423.63,False,False,False,False,False,False,True,EST,False,False
2000,0.3243243243243243,16806.9746197181,1399.76,False,False,False,False,False,False,True,EST,False,False
2004,0.3236245954692557,20803.7575925869,1364.8,False,False,False,False,False,False,True,EST,False,False
2008,0.20898641588296762,24429.0222103868,1336.93,False,False,False,False,False,False,True,EST,False,False
2012,0.2079002079002079,22784.3000102148,1323.74,False,False,False,False,False,False,True,EST,False,False
2016,0.10277492291880781,25196.1537732171,1314.45,False,False,False,False,False,False,True,EST,False,False
2020,0.1851851851851852,28261.5825720425,1327.43,False,False,False,False,False,False,True,EST,False,False
1956,0.0,682.0,22838.42238875,False,False,False,False,False,False,False,ETH,False,False
1960,0.18450184501845018,701.0,24622.0593382984,False,False,False,False,False,False,False,ETH,False,False
1964,0.16556291390728478,840.0,26653.6189045246,False,False,False,False,False,False,False,ETH,False,False
1968,0.31695721077654515,902.0,28943.2102826252,False,False,False,False,False,False,False,ETH,False,False
1972,0.28368794326241137,995.0,31542.8271663156,False,False,False,False,False,False,False,ETH,False,False
1980,0.5361930294906166,1033.0,36866.3784417149,False,False,False,False,False,False,False,ETH,False,False
1992,0.3058103975535168,708.369350268148,52875.46,False,False,False,False,False,False,False,ETH,False,False
1996,0.356718192627824,782.994147163961,58915.21,False,False,False,False,False,False,False,ETH,False,False
2000,0.8648648648648649,771.731486070366,65213.05,False,False,False,False,False,False,False,ETH,False,False
2004,0.7551240560949299,771.465196083397,72388.73,False,False,False,False,False,False,False,ETH,False,False
2008,0.7314524555903866,989.980387603017,80563.72,False,False,False,False,False,False,False,ETH,False,False
2012,0.7276507276507277,1291.77690111998,90066.04,False,False,False,False,False,False,False,ETH,False,False
2016,0.8221993833504625,1722.30919630768,100858.15,False,False,False,False,False,False,False,ETH,False,False
2020,0.3703703703703704,2121.8590445605,112099.9,False,False,False,False,False,False,False,ETH,False,False
2024,0.38314176245210724,2493.409279220714,132059.767,False,False,False,False,False,False,False,ETH,False,False
1906,1.7857142857142856,2860.0,2788.0,False,False,False,False,False,False,False,FIN,False,False
1908,1.5625,2915.0,2861.0,False,False,False,False,False,False,False,FIN,False,False
1912,8.227848101265822,3223.0,2998.0,False,False,False,False,False,False,False,FIN,False,False
1920,7.623318385650224,2942.0,3133.0,False,False,False,False,False,False,False,FIN,False,False
1924,8.333333333333332,3545.0,3272.0,False,False,False,False,False,False,False,FIN,False,False
1928,6.297229219143577,4315.0,3396.0,False,False,False,False,False,False,False,FIN,False,False
1932,6.067961165048544,4065.0,3503.0,False,False,False,False,False,False,False,FIN,False,False
1936,4.2283298097251585,5227.0,3601.0,False,False,False,False,False,False,False,FIN,False,False
1948,4.356435643564356,6307.0,3912.0,False,False,False,False,False,False,False,FIN,True,False
1952,4.198473282442748,7450.0,4090.5,True,False,False,False,False,False,False,FIN,False,False
1956,2.7881040892193307,8440.0,4281.7,False,False,False,False,False,False,False,FIN,False,True
1960,0.9225092250922509,9931.0,4429.6,False,False,False,False,False,False,False,FIN,False,False
1964,0.8278145695364238,11647.0,4548.544,False,False,False,False,False,False,False,FIN,False,False
1968,0.6339144215530903,12900.0,4626.469,False,False,False,False,False,False,False,FIN,False,False
1972,1.1347517730496455,16654.0,4639.657,False,False,False,False,False,False,False,FIN,False,False
1976,0.8287292817679558,18104.0,4725.664,False,False,False,False,False,False,False,FIN,False,False
1980,1.0723860589812333,20640.0,4779.535,False,False,False,False,False,False,False,FIN,False,False
1984,1.4962593516209477,22486.0,4881.788,False,False,False,False,False,False,False,FIN,False,False
1988,0.45662100456621,25644.0,4946.633,False,False,False,False,False,False,False,FIN,False,False
1992,0.509683995922528,24219.7606253107,5042.03,False,False,False,False,False,False,False,FIN,False,False
1996,0.47562425683709864,26637.265654374,5124.63,False,False,False,False,False,False,False,FIN,False,False
2000,0.43243243243243246,32689.7688915662,5176.23,False,False,False,False,False,False,False,FIN,False,False
2004,0.2157497303128371,35888.6131934003,5228.23,False,False,False,False,False,False,False,FIN,False,False
2008,0.41797283176593525,40129.6533382812,5313.43,False,False,False,False,False,False,False,FIN,False,False
2012,0.31185031185031187,37715.0109909915,5414.03,False,False,False,False,False,False,False,FIN,False,False
2016,0.10277492291880781,37924.151065413,5495.33,False,False,False,False,False,False,False,FIN,False,False
2020,0.1851851851851852,38871.7018478207,5530.73,False,False,False,False,False,False,False,FIN,False,False
1896,9.166666666666666,4280.0,40192.0,False,False,False,False,False,True,False,FRA,True,False
1900,35.051546391752574,4584.0,40598.0,True,False,False,False,False,False,False,FRA,False,False
1904,0.7168458781362007,4538.0,40859.0,False,False,False,False,False,False,False,FRA,False,True
1906,18.303571428571427,4691.0,40942.0,False,False,False,False,False,False,False,FRA,False,False
1908,5.9375,4854.0,41046.0,False,False,False,False,False,True,False,FRA,False,False
1912,4.746835443037975,5601.0,41359.0,False,False,False,False,False,False,False,FRA,False,False
1920,9.417040358744394,5144.0,39000.0,False,False,True,False,True,True,False,FRA,True,False
1924,9.00900900900901,6661.0,40310.0,True,False,False,False,False,False,False,FRA,False,False
1928,6.297229219143577,7063.0,41050.0,False,False,True,False,True,True,False,FRA,False,True
1932,4.854368932038835,6311.0,41860.0,False,False,False,False,False,False,False,FRA,False,False
1936,4.0169133192389,6765.0,41910.0,False,False,True,True,False,True,False,FRA,False,False
1948,6.336633663366337,7002.0,41110.0,False,False,False,False,False,True,False,FRA,False,False
1952,3.435114503816794,8869.0,43184.0,False,False,False,False,False,False,False,FRA,False,False
1956,2.6022304832713754,10278.0,44657.0,False,False,False,False,False,False,False,FRA,False,False
1960,0.9225092250922509,11792.0,46584.0,False,False,True,True,False,True,False,FRA,False,False
1964,2.4834437086092715,14057.0,49357.0,False,False,False,False,False,False,False,FRA,False,False
1968,2.3771790808240887,16365.0,51034.0,False,False,False,False,False,False,False,FRA,False,False
1972,1.8439716312056738,19549.0,52894.0,False,False,True,False,False,True,False,FRA,False,False
1976,1.2430939226519337,21465.0,54159.0,False,False,False,False,False,False,False,FRA,False,False
1980,1.876675603217158,23537.0,55110.0,False,False,False,False,False,False,False,FRA,False,False
1984,3.4912718204488775,24519.0,56246.0,False,False,False,False,False,False,False,FRA,False,False
1988,1.82648401826484,26763.0,57255.0,False,False,False,False,False,False,False,FRA,False,False
1992,2.9561671763506627,28619.8040529638,58750.12,False,False,True,True,False,True,False,FRA,False,False
1996,4.399524375743162,29736.6447786553,59651.76,False,False,False,False,False,False,False,FRA,False,False
2000,4.108108108108108,33409.6814829309,60811.0,False,False,False,False,False,False,False,FRA,False,False
2004,3.559870550161812,35093.8241349767,62600.29,False,False,False,False,False,True,False,FRA,False,False
2008,4.284221525600835,36761.7920646086,64263.78,False,False,False,False,False,False,False,FRA,False,False
2012,3.6382536382536386,36625.9268983289,65551.83,False,False,False,False,False,True,False,FRA,False,False
2016,4.316546762589928,37343.8402371787,66730.05,False,False,False,False,False,False,False,FRA,False,False
2020,3.0555555555555554,35913.8193694193,67901.27,False,False,False,False,False,False,False,FRA,True,False
2024,6.130268199233716,39884.91362151626,68551.653,True,False,False,False,False,False,False,FRA,False,False
1972,0.0,6559.0,538.009,False,False,False,False,False,False,False,GAB,False,False
1984,0.0,8612.0,805.26,False,False,False,False,False,False,False,GAB,False,False
1988,0.0,6982.0,899.743,False,False,False,False,False,False,False,GAB,False,False
1992,0.0,8194.49945140058,969.7,False,False,False,False,False,False,False,GAB,False,False
1996,0.0,10389.2097947514,1060.98,False,False,False,False,False,False,False,GAB,False,False
2000,0.0,10637.7997208308,1178.63,False,False,False,False,False,False,False,GAB,False,False
2004,0.0,12022.5071831266,1297.37,False,False,False,False,False,False,False,GAB,False,False
2008,0.0,13330.2547689156,1486.93,False,False,False,False,False,False,False,GAB,False,False
2012,0.10395010395010396,16682.3078992928,1713.93,False,False,False,False,False,False,False,GAB,False,False
2016,0.0,16995.2378472392,1966.1,False,False,False,False,False,False,False,GAB,False,False
1984,0.0,1462.0,741.0,False,False,False,False,False,False,False,GAM,False,False
1988,0.0,1417.0,875.0,False,False,False,False,False,False,False,GAM,False,False
1992,0.0,1391.40545449168,1034.0,False,False,False,False,False,False,False,GAM,False,False
1996,0.0,1336.84732412669,1202.0,False,False,False,False,False,False,False,GAM,False,False
2000,0.0,1440.86192167419,1357.0,False,False,False,False,False,False,False,GAM,False,False
2004,0.0,1585.79921991557,1508.0,False,False,False,False,False,False,False,GAM,False,False
2008,0.0,1618.44448244572,1671.0,False,False,False,False,False,False,False,GAM,False,False
2012,0.0,1725.0,1840.0,False,False,False,False,False,False,False,GAM,False,False
2016,0.0,1770.36448958669,2010.0,False,False,False,False,False,False,False,GAM,False,False
1896,7.5,7211.0,39599.0,False,False,False,False,False,True,False,GBR,False,False
1900,14.432989690721648,7594.0,41155.0,False,False,False,False,False,True,False,GBR,False,False
1904,0.7168458781362007,7455.0,42611.0,False,False,False,False,False,False,False,GBR,False,False
1906,11.160714285714286,7782.0,43361.0,False,False,False,False,False,False,False,GBR,True,False
1908,44.6875,7461.0,44124.0,True,False,False,False,False,False,False,GBR,False,False
1912,12.974683544303797,7954.0,45426.0,False,False,False,False,False,False,False,GBR,False,True
1920,9.641255605381167,7017.0,46821.0,False,False,False,False,False,True,False,GBR,False,False
1924,7.882882882882883,7844.0,44915.0,False,False,False,False,False,True,False,GBR,False,False
1928,5.541561712846348,8539.0,45578.0,False,False,False,False,False,True,False,GBR,False,False
1932,4.12621359223301,8206.0,46335.0,False,False,False,False,False,False,False,GBR,False,False
1936,2.9598308668076108,9620.0,47081.0,False,False,False,False,False,True,False,GBR,True,False
1948,5.346534653465347,10753.0,50014.0,True,False,False,False,False,False,False,GBR,False,False
1952,2.099236641221374,11303.0,50430.0,False,False,False,False,False,False,False,GBR,False,True
1956,4.4609665427509295,12639.0,51184.0,False,False,False,False,False,False,False,GBR,False,False
1960,3.6900369003690034,13780.0,52372.0,False,False,False,False,False,True,False,GBR,False,False
1964,2.980132450331126,15251.0,53991.0,False,False,False,False,False,False,False,GBR,False,False
1968,2.0602218700475436,16593.0,55214.0,False,False,False,False,False,False,False,GBR,False,False
1972,2.553191489361702,18002.0,56079.0,False,False,False,False,False,True,False,GBR,False,False
1976,1.7955801104972375,19311.0,56206.0,False,False,False,False,False,False,False,GBR,False,False
1980,2.8150134048257374,20612.0,56314.0,False,False,False,False,False,False,False,GBR,False,False
1984,4.613466334164588,21869.0,56462.228,False,False,False,False,False,False,False,GBR,False,False
1988,2.73972602739726,25679.0,57159.603,False,False,False,False,False,False,False,GBR,False,False
1992,2.038735983690112,25790.1846879957,57841.85,False,False,False,False,False,True,False,GBR,False,False
1996,1.78359096313912,28472.2482390673,58423.44,False,False,False,False,False,False,False,GBR,False,False
2000,3.027027027027027,31946.0363394414,59148.66,False,False,False,False,False,False,False,GBR,False,False
2004,3.2362459546925564,34865.7826780862,60217.4,False,False,False,False,False,True,False,GBR,False,False
2008,5.015673981191222,36264.7905577883,62099.76,False,False,False,False,False,False,False,GBR,True,False
2012,6.756756756756757,35243.6421425481,63989.15,True,False,False,False,False,False,False,GBR,False,False
2016,6.885919835560124,37593.906583539,65940.82,False,False,False,False,False,False,False,GBR,False,True
2020,5.9259259259259265,34651.1830491111,67380.21,False,False,False,False,False,False,False,GBR,False,False
2024,6.226053639846743,38032.16547109457,69226.0,False,False,False,False,False,True,False,GBR,False,False
1996,0.0,1337.46758135933,1122.655,False,False,False,False,False,False,False,GBS,False,False
2000,0.0,1230.64062943992,1207.665,False,False,False,False,False,False,False,GBS,False,False
2004,0.0,1194.67079177702,1317.452,False,False,False,False,False,False,False,GBS,False,False
2008,0.0,1270.72275565182,1446.297,False,False,False,False,False,False,False,GBS,False,False
2012,0.0,1361.0,1587.244,False,False,False,False,False,False,False,GBS,False,False
2016,0.0,1443.42402083808,1745.203,False,False,False,False,False,False,False,GBS,False,False
1996,0.23781212841854932,4030.88466295628,4961.31,False,False,False,False,False,False,False,GEO,False,False
2000,0.6486486486486486,4891.66405370768,4814.41,False,False,False,False,False,False,False,GEO,False,False
2004,0.4314994606256742,6342.70816986243,4738.53,False,False,False,False,False,False,False,GEO,False,False
2008,0.6269592476489028,8461.91734250787,4819.39,False,False,False,False,False,False,False,GEO,False,False
2012,0.7276507276507277,9497.12123319261,4945.75,False,False,False,False,False,False,False,GEO,False,False
2016,0.7194244604316548,10945.465518139,4923.61,False,False,False,False,False,False,False,GEO,False,False
2020,0.7407407407407408,11770.7822789239,4926.16,False,False,False,False,False,False,False,GEO,False,False
2024,0.6704980842911877,17043.445220824928,3699.557,False,False,False,False,False,False,False,GEO,False,False
1984,0.0,2437.0,315.0,False,False,False,False,False,False,False,GEQ,False,False
1988,0.0,2577.0,352.0,False,False,False,False,False,False,False,GEQ,False,False
1992,0.0,2690.63309412509,392.0,False,False,False,False,False,False,False,GEQ,False,False
1996,0.0,4426.33782610114,438.0,False,False,False,False,False,False,False,GEQ,False,False
2000,0.0,12914.8512921307,491.0,False,False,False,False,False,False,False,GEQ,False,False
2004,0.0,33419.8857944737,551.0,False,False,False,False,False,False,False,GEQ,False,False
2008,0.0,47562.3195289018,616.0,False,False,False,False,False,False,False,GEQ,False,False
2012,0.0,46255.0,686.0,False,False,False,False,False,False,False,GEQ,False,False
2016,0.0,33206.635897435,759.0,False,False,False,False,False,False,False,GEQ,False,False
1896,11.666666666666666,4368.0,51111.0,False,False,False,False,False,True,False,GER,False,False
1900,2.7491408934707904,4758.0,54388.0,False,False,True,True,False,True,False,GER,False,False
1904,5.734767025089606,4914.0,57806.0,False,False,False,False,False,False,False,GER,False,False
1906,6.25,5024.0,59481.0,False,False,False,False,False,False,False,GER,False,False
1908,4.0625,5187.0,61187.0,False,False,False,False,False,True,False,GER,False,False
1912,8.227848101265822,5617.0,64457.0,False,False,False,False,False,False,False,GER,False,False
1928,9.82367758186398,6519.0,64393.0,False,False,True,False,False,True,False,GER,False,False
1932,5.825242718446602,5359.0,65716.0,False,False,False,False,False,False,False,GER,True,False
1936,21.353065539112052,7095.0,67349.0,True,False,False,False,False,False,False,GER,False,False
1952,4.580152671755725,7257.0,69145.952,False,False,False,False,False,False,False,GER,False,True
1956,4.83271375464684,9846.0,70602.518,False,False,False,False,False,False,False,GER,False,False
1960,7.7490774907749085,12282.0,72480.869,False,False,True,True,False,True,False,GER,False,False
1964,8.27814569536424,14062.0,74954.262,False,False,False,False,False,False,False,GER,False,False
1992,8.35881753312946,27385.0555597794,80516.63,False,False,True,True,False,True,False,GER,False,False
1996,7.728894173602854,29349.9828354558,81482.83,False,False,False,False,False,False,False,GER,False,False
2000,6.054054054054054,33367.2838090657,81473.83,False,False,False,False,False,False,False,GER,False,False
2004,5.285868392664509,35528.713472379,81472.83,False,False,False,False,False,True,False,GER,False,False
2008,4.284221525600835,40715.4341729467,80780.68,False,False,False,False,False,False,False,GER,False,False
2012,4.5738045738045745,43288.3199199093,80442.61,False,False,False,False,False,True,False,GER,False,False
2016,4.316546762589928,45030.4682616668,82366.01,False,False,False,False,False,False,False,GER,False,False
2020,3.425925925925926,44996.4296207847,83178.18,False,False,False,False,False,False,False,GER,False,False
2024,3.1609195402298855,45826.17984218044,83516.593,False,False,True,True,False,True,False,GER,False,False
1952,0.0,1728.0,5581.001,False,False,False,False,False,False,False,GHA,False,False
1960,0.18450184501845018,2197.0,6958.283,False,False,False,False,False,False,False,GHA,False,False
1964,0.16556291390728478,2254.0,7781.813,False,False,False,False,False,False,False,GHA,False,False
1968,0.0,2101.0,8744.302,False,False,False,False,False,False,False,GHA,False,False
1972,0.14184397163120568,2235.0,9353.659,False,False,False,False,False,False,False,GHA,False,False
1984,0.0,1530.0,12832.613,False,False,False,False,False,False,False,GHA,False,False
1988,0.0,1648.0,14576.594,False,False,False,False,False,False,False,GHA,False,False
1992,0.10193679918450561,1771.60038628535,16255.8,False,False,False,False,False,False,False,GHA,False,False
1996,0.0,1907.93483958593,18019.73,False,False,False,False,False,False,False,GHA,False,False
2000,0.0,2100.29307054519,19792.18,False,False,False,False,False,False,False,GHA,False,False
2004,0.0,2329.5156743128,21899.81,False,False,False,False,False,False,False,GHA,False,False
2008,0.0,2725.78842608382,24270.4,False,False,False,False,False,False,False,GHA,False,False
2012,0.0,3467.10425874,26945.21,False,False,False,False,False,False,False,GHA,False,False
2016,0.0,3640.77902482867,29879.33,False,False,False,False,False,False,False,GHA,False,False
2020,0.0925925925925926,4069.25190241155,32864.43,False,False,False,False,False,False,False,GHA,False,False
1896,36.666666666666664,2359.0,4764.0,True,False,False,False,False,False,False,GRE,False,False
1900,0.0,1972.0,4962.0,False,False,False,False,False,True,False,GRE,False,True
1904,0.7168458781362007,2498.0,5102.0,False,False,False,False,False,False,False,GRE,False,False
1906,15.625,2530.0,5174.0,False,False,False,False,False,False,False,GRE,False,False
1908,1.25,2550.0,5246.0,False,False,False,False,False,True,False,GRE,False,False
1912,0.6329113924050633,3135.0,5390.0,False,False,False,False,False,False,False,GRE,False,False
1920,0.2242152466367713,2284.0,5700.0,False,False,False,False,False,True,False,GRE,False,False
1924,0.22522522522522523,3279.0,6000.0,False,False,False,False,False,True,False,GRE,False,False
1928,0.0,3561.0,6205.0,False,False,False,False,False,True,False,GRE,False,False
1932,0.0,3649.0,6516.0,False,False,False,False,False,False,False,GRE,False,False
1936,0.0,3913.0,6886.0,False,False,False,False,False,True,False,GRE,False,False
1948,0.0,2866.0,7749.0,False,False,False,False,False,True,False,GRE,False,False
1952,0.0,3272.0,7733.25,False,False,False,False,False,False,False,GRE,False,False
1956,0.18587360594795538,4313.0,8031.013,False,False,False,False,False,False,False,GRE,False,False
1960,0.18450184501845018,5015.0,8327.405,False,False,False,False,False,True,False,GRE,False,False
1964,0.0,6601.0,8510.429,False,False,False,False,False,False,False,GRE,False,False
1968,0.15847860538827258,8394.0,8740.765,False,False,False,False,False,False,False,GRE,False,False
1972,0.28368794326241137,11795.0,8888.628,False,False,False,False,False,True,False,GRE,False,False
1976,0.0,12919.0,9167.19,False,False,False,False,False,False,False,GRE,False,False
